,Model,Target,identity(%),positive(%),coverage(%),identity(-misres)(%),positive(-misres)(%),coverage(-misres)(%),DOPE,SOAP,SBROD,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,P3CMQA,DeepAccNet,DeepAccNet-Bert
4241,2WSD_A_3GYR_A_1_1,2WSD_A,0.3703703703703704,0.5380116959064327,0.9922027290448344,0.3703703703703704,0.5380116959064327,0.9922027290448344,52215.703125,272632.6875,1.9469243588799998,0.602071,0.68918,0.823262,0.700814,0.7558465003967285,0.493896484375,0.5498046875
4242,2WSD_A_2XYB_A_2_1,2WSD_A,0.1851851851851852,0.3235867446393762,0.9239766081871345,0.1851851851851852,0.3235867446393762,0.9239766081871345,41517.2421875,-116981.8984375,1.64198995357,0.307292,0.41781,0.41537700000000005,0.382276,0.2281426936388016,0.215576171875,0.289794921875
4243,2WSD_A_6VOW_A_2_5,2WSD_A,0.2046783625730994,0.3489278752436647,0.9395711500974658,0.202729044834308,0.34502923976608185,0.9395711500974658,44090.625,-21273.705078125,1.7834321697599995,0.389455,0.524471,0.541718,0.5305979999999999,0.4556274116039276,0.32177734375,0.374755859375
4244,2WSD_A_5NQ8_A_3_2,2WSD_A,0.1539961013645224,0.3060428849902534,0.9376218323586744,0.1539961013645224,0.3060428849902534,0.9376218323586744,43174.16015625,54507.796875,1.7598665507599998,0.330685,0.501423,0.553846,0.418346,0.2605705559253693,0.273193359375,0.30859375
4245,2WSD_A_4JHU_A_3_1,2WSD_A,0.1364522417153996,0.290448343079922,0.9376218323586744,0.1364522417153996,0.290448343079922,0.9376218323586744,43605.125,88487.2109375,1.65179914919,0.322073,0.46735,0.47925200000000007,0.3941489999999999,0.2637038230895996,0.286376953125,0.309326171875
4246,2WSD_A_3AW5_A_1_1,2WSD_A,0.2378167641325536,0.35477582846003897,0.783625730994152,0.2378167641325536,0.35477582846003897,0.783625730994152,40681.7578125,78715.2421875,1.6946178517500001,0.339875,0.521809,0.521392,0.43557700000000005,0.4147792160511017,0.28759765625,0.34423828125
4247,2WSD_A_3ZX1_A_1_4,2WSD_A,0.24366471734892786,0.4093567251461988,0.9551656920077972,0.24366471734892786,0.4093567251461988,0.9551656920077972,47033.5859375,38327.00390625,1.7265005003799998,0.410447,0.554037,0.601066,0.483188,0.4361920952796936,0.344482421875,0.3662109375
4248,2WSD_A_3X1B_A_3_5,2WSD_A,0.15984405458089668,0.3138401559454191,0.935672514619883,0.15984405458089668,0.3138401559454191,0.935672514619883,44759.9765625,102604.390625,1.6790798547699999,0.343616,0.4737,0.529452,0.4227439999999999,0.2938486039638519,0.30029296875,0.315673828125
4249,2WSD_A_2HRG_A_3_4,2WSD_A,0.14619883040935672,0.2962962962962963,0.935672514619883,0.14619883040935672,0.2962962962962963,0.935672514619883,44643.10546875,149184.46875,1.72409968092,0.31056,0.464794,0.515466,0.4179989999999999,0.2642527222633362,0.270263671875,0.30419921875
4250,2WSD_A_3T6V_A_3_1,2WSD_A,0.16764132553606234,0.2884990253411306,0.9376218323586744,0.16764132553606234,0.2884990253411306,0.9376218323586744,43929.8203125,112626.15625,1.7260594379900005,0.3477369999999999,0.52572,0.5138020000000001,0.434659,0.2798084616661072,0.2880859375,0.302734375
4251,2WSD_A_6IM8_A_1_4,2WSD_A,0.25925925925925924,0.4191033138401559,0.9805068226120858,0.253411306042885,0.4015594541910331,0.9785575048732944,46162.265625,170575.796875,1.68705610283,0.374262,0.5241210000000001,0.577192,0.519957,0.4609414339065552,0.354736328125,0.40576171875
4252,2WSD_A_6VOX_A_2_1,2WSD_A,0.1949317738791423,0.35282651072124754,0.9376218323586744,0.1949317738791423,0.3508771929824561,0.9376218323586744,42417.2890625,134222.640625,1.6699436955899998,0.372651,0.550349,0.516031,0.460578,0.4200174808502197,0.250732421875,0.321533203125
4253,2WSD_A_2HRG_A_3_5,2WSD_A,0.14619883040935672,0.2962962962962963,0.935672514619883,0.14619883040935672,0.2962962962962963,0.935672514619883,44452.0703125,100891.4453125,1.7424252598900003,0.340316,0.485806,0.506267,0.411971,0.2729754447937012,0.274169921875,0.31103515625
4254,2WSD_A_3GYR_A_1_4,2WSD_A,0.3703703703703704,0.5380116959064327,0.9922027290448344,0.3703703703703704,0.5380116959064327,0.9922027290448344,52342.3671875,287036.375,1.95108242591,0.607043,0.692063,0.8515459999999999,0.739731,0.7537360191345215,0.51123046875,0.5576171875
4255,2WSD_A_2YXV_A_1_5,2WSD_A,0.2573099415204678,0.4015594541910331,0.9629629629629628,0.2573099415204678,0.4015594541910331,0.9629629629629628,47989.75390625,57084.16015625,1.7258269595099998,0.469116,0.6037359999999999,0.643896,0.622333,0.5347332358360289,0.352783203125,0.428955078125
4256,2WSD_A_6SYY_A_1_5,2WSD_A,0.27680311890838205,0.3723196881091618,0.783625730994152,0.27680311890838205,0.3723196881091618,0.783625730994152,42648.203125,213029.890625,1.7862337629299998,0.333677,0.5403939999999999,0.554348,0.44965900000000003,0.4861027300357818,0.385009765625,0.430908203125
4257,2WSD_A_6IM8_A_1_2,2WSD_A,0.25925925925925924,0.4191033138401559,0.9805068226120858,0.253411306042885,0.4015594541910331,0.9785575048732944,45897.8984375,145884.359375,1.69930197829,0.350881,0.527126,0.527522,0.479973,0.4765395522117615,0.362548828125,0.40869140625
4258,2WSD_A_2XYB_A_2_3,2WSD_A,0.1851851851851852,0.3235867446393762,0.9239766081871345,0.1851851851851852,0.3235867446393762,0.9239766081871345,42581.39453125,-48438.7578125,1.67051566644,0.288069,0.48235500000000003,0.418839,0.40520100000000003,0.2116047888994217,0.2147216796875,0.29248046875
4259,2WSD_A_2HZH_A_3_2,2WSD_A,0.1442495126705653,0.2670565302144249,0.9317738791423,0.1442495126705653,0.2670565302144249,0.9317738791423,44190.3046875,69747.4765625,1.66381757033,0.3260969999999999,0.486446,0.483966,0.400303,0.2612344324588776,0.264404296875,0.2900390625
4260,2WSD_A_6IM8_A_1_3,2WSD_A,0.25925925925925924,0.4191033138401559,0.9805068226120858,0.253411306042885,0.4015594541910331,0.9785575048732944,46009.203125,93648.2109375,1.7376207240200001,0.376812,0.539043,0.56855,0.536039,0.4619136452674866,0.339111328125,0.398681640625
4261,2WSD_A_3X1B_A_3_1,2WSD_A,0.15984405458089668,0.3138401559454191,0.935672514619883,0.15984405458089668,0.3138401559454191,0.935672514619883,44097.58203125,77953.09375,1.7038010431600001,0.302439,0.451346,0.5093439999999999,0.39268800000000004,0.2770330309867859,0.283935546875,0.31494140625
4262,2WSD_A_2XYB_A_2_2,2WSD_A,0.1851851851851852,0.3235867446393762,0.9239766081871345,0.1851851851851852,0.3235867446393762,0.9239766081871345,41051.81640625,-138171.84375,1.61457347988,0.27223400000000003,0.409271,0.38151,0.3462699999999999,0.2376678586006165,0.2198486328125,0.30078125
4263,2WSD_A_5NQ7_A_3_1,2WSD_A,0.15789473684210525,0.3021442495126705,0.9376218323586744,0.15789473684210525,0.3021442495126705,0.9376218323586744,42877.28125,88779.3671875,1.7184381555900001,0.31353600000000004,0.528648,0.477182,0.36446,0.2970356941223144,0.269775390625,0.312744140625
4264,2WSD_A_6IQZ_A_1_4,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,49928.96484375,163903.453125,1.8650453756599998,0.46728500000000006,0.599742,0.718295,0.63365,0.7010654211044312,0.4443359375,0.484619140625
4265,2WSD_A_2XYB_A_3_3,2WSD_A,0.15984405458089668,0.3079922027290448,0.9376218323586744,0.15984405458089668,0.3079922027290448,0.9376218323586744,44066.53515625,87675.8203125,1.7416766307599998,0.298539,0.496583,0.52481,0.405346,0.280673623085022,0.293701171875,0.31787109375
4266,2WSD_A_5MHW_A_3_1,2WSD_A,0.16374269005847952,0.290448343079922,0.9376218323586744,0.16374269005847952,0.290448343079922,0.9376218323586744,43608.86328125,121860.46875,1.7158298979700002,0.323741,0.505013,0.509016,0.411336,0.2661043405532837,0.294921875,0.311279296875
4267,2WSD_A_6Z0J_A_2_2,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.27680311890838205,0.42105263157894735,0.9785575048732944,48403.94140625,63662.8359375,1.8448451238699999,0.502159,0.631116,0.710163,0.644409,0.6456869840621948,0.3876953125,0.47021484375
4268,2WSD_A_6XJ0_A_2_3,2WSD_A,0.2690058479532164,0.3996101364522417,0.9844054580896686,0.2690058479532164,0.3996101364522417,0.9844054580896686,49712.8359375,159696.890625,1.9092323721200002,0.542365,0.656668,0.769513,0.668103,0.6933509111404419,0.44482421875,0.5009765625
4269,2WSD_A_6XIZ_A_2_1,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.2787524366471735,0.4230019493177388,0.9805068226120858,47773.0390625,43796.94140625,1.85683809244,0.48851400000000006,0.629175,0.7046789999999999,0.617859,0.6645904183387756,0.38916015625,0.47509765625
4270,2WSD_A_4A2D_A_3_4,2WSD_A,0.14619883040935672,0.2884990253411306,0.9376218323586744,0.14619883040935672,0.2884990253411306,0.9376218323586744,44563.484375,116315.9921875,1.7212070158500001,0.333304,0.490762,0.516306,0.394893,0.2800074815750122,0.271240234375,0.295654296875
4271,2WSD_A_5E9N_A_3_4,2WSD_A,0.16374269005847952,0.290448343079922,0.9376218323586744,0.16374269005847952,0.290448343079922,0.9376218323586744,44661.203125,148903.765625,1.70617297068,0.34526,0.5402819999999999,0.532537,0.429334,0.2650400996208191,0.296630859375,0.3212890625
4272,2WSD_A_6IQZ_A_1_1,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,50522.98046875,186986.5,1.8700130443,0.491683,0.603486,0.7549100000000001,0.671621,0.7048560976982117,0.451171875,0.5048828125
4273,2WSD_A_6Z0J_A_2_1,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.27680311890838205,0.42105263157894735,0.9785575048732944,48530.58203125,51565.10546875,1.82370109681,0.460613,0.6161810000000001,0.677614,0.594025,0.641215980052948,0.3720703125,0.474609375
4274,2WSD_A_6I3L_A_1_2,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,50502.01953125,155287.40625,1.8154994715400001,0.47012,0.592541,0.740178,0.644379,0.701519250869751,0.433837890625,0.49853515625
4275,2WSD_A_4A2F_A_3_5,2WSD_A,0.14619883040935672,0.2884990253411306,0.9376218323586744,0.14619883040935672,0.2884990253411306,0.9376218323586744,45497.046875,167696.859375,1.72290550895,0.327858,0.500059,0.491737,0.400118,0.2721489667892456,0.294189453125,0.309326171875
4276,2WSD_A_3GYR_A_2_4,2WSD_A,0.3508771929824561,0.5224171539961013,0.9922027290448344,0.3508771929824561,0.5224171539961013,0.9922027290448344,52611.9921875,266045.625,1.95516149587,0.591122,0.684078,0.8419479999999999,0.731482,0.7622897028923035,0.52880859375,0.56689453125
4277,2WSD_A_5E9N_A_3_2,2WSD_A,0.16374269005847952,0.290448343079922,0.9376218323586744,0.16374269005847952,0.290448343079922,0.9376218323586744,44531.0859375,100977.703125,1.7031194106999998,0.325309,0.4875569999999999,0.4751479999999999,0.3921159999999999,0.2568802535533905,0.301025390625,0.323486328125
4278,2WSD_A_6IQX_A_2_1,2WSD_A,0.3294346978557505,0.47953216374269,0.9824561403508772,0.3294346978557505,0.47953216374269,0.9824561403508772,49533.71875,208076.078125,1.8257254652900001,0.4678279999999999,0.594914,0.740522,0.669618,0.6914160251617432,0.468994140625,0.513671875
4279,2WSD_A_2XLL_A_2_2,2WSD_A,0.3313840155945419,0.4814814814814815,0.9824561403508772,0.3313840155945419,0.4814814814814815,0.9824561403508772,50721.8984375,234302.421875,1.85069821007,0.4149029999999999,0.5760390000000001,0.709034,0.655651,0.6971124410629272,0.490234375,0.51318359375
4280,2WSD_A_6IQX_A_1_5,2WSD_A,0.3333333333333333,0.4834307992202729,0.9824561403508772,0.3333333333333333,0.4834307992202729,0.9824561403508772,50197.55859375,157022.9375,1.86635787906,0.4568939999999999,0.597009,0.7278060000000001,0.658754,0.7071051001548767,0.448974609375,0.51123046875
4281,2WSD_A_6Z0K_A_1_4,2WSD_A,0.290448343079922,0.4366471734892787,0.9785575048732944,0.290448343079922,0.4366471734892787,0.9785575048732944,47902.875,41906.96484375,1.90856150782,0.511721,0.633337,0.727483,0.635066,0.6871312856674194,0.40234375,0.484375
4282,2WSD_A_6Z0K_A_1_2,2WSD_A,0.290448343079922,0.4366471734892787,0.9785575048732944,0.290448343079922,0.4366471734892787,0.9785575048732944,49249.5703125,143949.171875,1.93632301819,0.5425220000000001,0.6552520000000001,0.7591220000000001,0.6340319999999999,0.6765387654304504,0.443115234375,0.51123046875
4283,2WSD_A_5A7E_A_3_5,2WSD_A,0.14619883040935672,0.290448343079922,0.9376218323586744,0.14619883040935672,0.290448343079922,0.9376218323586744,44438.44140625,166775.484375,1.6937582141999998,0.33921100000000004,0.523507,0.543343,0.4147649999999999,0.278057724237442,0.300048828125,0.308837890625
4284,2WSD_A_6H5Y_A_3_1,2WSD_A,0.152046783625731,0.3021442495126705,0.9376218323586744,0.152046783625731,0.3001949317738791,0.9376218323586744,43859.7890625,135848.640625,1.72132214559,0.319392,0.487943,0.456683,0.36432600000000004,0.2723769843578338,0.276123046875,0.3046875
4285,2WSD_A_5MHW_A_3_2,2WSD_A,0.16374269005847952,0.290448343079922,0.9376218323586744,0.16374269005847952,0.290448343079922,0.9376218323586744,44767.890625,109983.9375,1.7212813737900001,0.36714,0.511387,0.5051359999999999,0.405535,0.2896796464920044,0.28564453125,0.31982421875
4286,2WSD_A_6I3K_A_2_2,2WSD_A,0.3313840155945419,0.4814814814814815,0.9824561403508772,0.3313840155945419,0.4814814814814815,0.9824561403508772,50683.66015625,232263.5625,1.85240763521,0.490641,0.604108,0.702825,0.646595,0.6963357925415039,0.480224609375,0.51611328125
4287,2WSD_A_6I3L_A_1_4,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,50928.45703125,160656.625,1.8220599315700001,0.46635600000000005,0.5950949999999999,0.732178,0.663633,0.6910048127174377,0.451416015625,0.51416015625
4288,2WSD_A_3GYR_A_2_3,2WSD_A,0.3508771929824561,0.5224171539961013,0.9922027290448344,0.3508771929824561,0.5224171539961013,0.9922027290448344,52691.734375,294296.9375,1.96289789388,0.615981,0.700194,0.846354,0.742859,0.7595648169517517,0.5322265625,0.56103515625
4289,2WSD_A_6Z0J_A_1_5,2WSD_A,0.290448343079922,0.4366471734892787,0.9785575048732944,0.2884990253411306,0.4346978557504873,0.9766081871345028,47732.91015625,103303.4140625,1.8702109879799997,0.512648,0.636212,0.6896479999999999,0.5975689999999999,0.6492963433265686,0.3779296875,0.479736328125
4290,2WSD_A_6IQZ_A_1_5,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,49742.296875,128041.2265625,1.8565629578599998,0.47533000000000003,0.6014729999999999,0.732916,0.6523939999999999,0.7108533978462219,0.4189453125,0.488037109375
4291,2WSD_A_6IQX_A_1_3,2WSD_A,0.3333333333333333,0.4834307992202729,0.9824561403508772,0.3333333333333333,0.4834307992202729,0.9824561403508772,50580.33203125,188333.0625,1.8582692505900005,0.468718,0.593865,0.7068220000000001,0.622107,0.705580472946167,0.468505859375,0.51025390625
4292,2WSD_A_6I3L_A_2_5,2WSD_A,0.3313840155945419,0.4814814814814815,0.9824561403508772,0.3313840155945419,0.4814814814814815,0.9824561403508772,50835.37109375,248163.4375,1.8648965432,0.484465,0.607704,0.743697,0.679756,0.7031596899032593,0.47509765625,0.52001953125
4293,2WSD_A_6IQX_A_2_3,2WSD_A,0.3294346978557505,0.47953216374269,0.9824561403508772,0.3294346978557505,0.47953216374269,0.9824561403508772,49790.75,238125.953125,1.8782440380599998,0.4929189999999999,0.611325,0.7449600000000001,0.6823239999999999,0.7080233693122864,0.497314453125,0.51220703125
4294,2WSD_A_5A7E_A_3_2,2WSD_A,0.14619883040935672,0.290448343079922,0.9376218323586744,0.14619883040935672,0.290448343079922,0.9376218323586744,43497.91015625,115340.09375,1.7128658536,0.3161989999999999,0.4254949999999999,0.487162,0.38707800000000003,0.2505892813205719,0.285888671875,0.3154296875
4295,2WSD_A_6I3L_A_1_5,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,50585.33203125,150460.125,1.8663412020400003,0.471997,0.592255,0.730394,0.655432,0.7099828124046326,0.45166015625,0.498046875
4296,2WSD_A_6I3L_A_2_4,2WSD_A,0.3313840155945419,0.4814814814814815,0.9824561403508772,0.3313840155945419,0.4814814814814815,0.9824561403508772,50817.23046875,265004.84375,1.8608703301400005,0.477893,0.5873550000000001,0.741732,0.67309,0.6941677331924438,0.488037109375,0.51953125
4297,2WSD_A_6Z0K_A_1_1,2WSD_A,0.290448343079922,0.4366471734892787,0.9785575048732944,0.290448343079922,0.4366471734892787,0.9785575048732944,49103.484375,153732.578125,1.91156004183,0.484526,0.631058,0.7242970000000001,0.6291479999999999,0.68359375,0.419189453125,0.4912109375
4298,2WSD_A_6IQZ_A_1_3,2WSD_A,0.33528265107212474,0.4853801169590643,0.9824561403508772,0.33528265107212474,0.4853801169590643,0.9824561403508772,50746.11328125,190473.359375,1.88220873485,0.486217,0.606669,0.7435350000000001,0.681122,0.6973698139190674,0.4501953125,0.50732421875
4299,2WSD_A_6Z0K_A_1_3,2WSD_A,0.290448343079922,0.4366471734892787,0.9785575048732944,0.290448343079922,0.4366471734892787,0.9785575048732944,48651.08203125,114757.6171875,1.9018653051099998,0.5382680000000001,0.632393,0.733789,0.630049,0.6632298827171326,0.428955078125,0.493896484375
4300,2WSD_A_6XIZ_A_2_4,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.2787524366471735,0.4230019493177388,0.9805068226120858,47922.0625,52651.140625,1.8508415681200001,0.47930200000000006,0.62435,0.718015,0.636737,0.6503164172172546,0.390625,0.475830078125
4301,2WSD_A_6Z0K_A_2_4,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.2787524366471735,0.4230019493177388,0.9805068226120858,48915.15234375,45322.1953125,1.8513339444699999,0.508847,0.6399739999999999,0.743594,0.653619,0.6782371997833252,0.3896484375,0.48095703125
4302,2WSD_A_4A2D_A_3_3,2WSD_A,0.14619883040935672,0.2884990253411306,0.9376218323586744,0.14619883040935672,0.2884990253411306,0.9376218323586744,44221.30078125,102016.21875,1.7120756277200002,0.330656,0.48640500000000003,0.528351,0.418663,0.2762640714645386,0.26953125,0.3095703125
4303,2WSD_A_6XIZ_A_2_2,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.2787524366471735,0.4230019493177388,0.9805068226120858,47854.48828125,56220.2890625,1.8778489163799998,0.492386,0.620512,0.718742,0.623941,0.6667202115058899,0.379638671875,0.475341796875
4304,2WSD_A_2XYB_A_3_5,2WSD_A,0.15984405458089668,0.3079922027290448,0.9376218323586744,0.15984405458089668,0.3079922027290448,0.9376218323586744,42775.73828125,40325.13671875,1.7502032120200002,0.331902,0.554218,0.517754,0.42229300000000003,0.2921917736530304,0.274658203125,0.313232421875
4305,2WSD_A_6IQX_A_2_5,2WSD_A,0.3294346978557505,0.47953216374269,0.9824561403508772,0.3294346978557505,0.47953216374269,0.9824561403508772,49225.109375,153687.375,1.87147613252,0.473074,0.6049359999999999,0.7164010000000001,0.653468,0.7072874307632446,0.457763671875,0.5087890625
4306,2WSD_A_5A7E_A_3_3,2WSD_A,0.14619883040935672,0.290448343079922,0.9376218323586744,0.14619883040935672,0.290448343079922,0.9376218323586744,44448.1015625,161975.03125,1.7319114085499998,0.318948,0.4993649999999999,0.495507,0.398609,0.2955480217933655,0.28076171875,0.304931640625
4307,2WSD_A_5E9N_A_3_5,2WSD_A,0.16374269005847952,0.290448343079922,0.9376218323586744,0.16374269005847952,0.290448343079922,0.9376218323586744,44420.33203125,111008.15625,1.71887030605,0.3425539999999999,0.529838,0.483818,0.390271,0.26161128282547,0.287353515625,0.313232421875
4308,2WSD_A_6Z0J_A_2_4,2WSD_A,0.2787524366471735,0.4230019493177388,0.9805068226120858,0.27680311890838205,0.42105263157894735,0.9785575048732944,47574.17578125,50635.359375,1.85935618732,0.508887,0.645544,0.706693,0.6249060000000001,0.6577297449111938,0.38232421875,0.476318359375
